x,y,z
-167.5465392346,57.6418274829,-68.3878
-167.5465330154,57.6418277206,-69.0247
-167.5465099885,57.6418289435,-68.3968
-167.5465000646,57.6418294483,-68.3075
-167.5464904461,57.6418299293,-68.3019
-167.5464808878,57.6418304078,-68.3175
-167.5464717416,57.6418308574,-68.3902
-167.5464628593,57.641831293,-68.4729
-167.5464537391,57.6418317422,-68.5409
-167.5464446559,57.6418321895,-68.6119
-167.5464355617,57.6418326383,-68.6752
-167.5464257516,57.641833142,-68.5544
-167.5464168432,57.6418335838,-68.5988
-167.546407617,57.6418340485,-68.6008
-167.5463982497,57.6418345229,-68.5547
-167.5463890363,57.6418349866,-68.5395
-167.54637991,57.6418354503,-68.4828
-167.5463707795,57.6418359102,-68.469
-167.546361391,57.641836398,-68.3541
-167.5463519438,57.6418368878,-68.2008
-167.5463428854,57.6418373468,-68.1648
-167.5463343652,57.6418377668,-68.2535
-167.5463258378,57.6418381804,-68.4146
-167.5463173479,57.6418385897,-68.6023
-167.5463091752,57.6418389618,-68.9585
-167.5463013074,57.6418393141,-69.4088
-167.5462932805,57.6418396644,-69.9333
-167.5462847646,57.6418400629,-70.2458
-167.5462768215,57.6418403942,-70.9066
-167.5462690416,57.6418406855,-71.8664
-167.5462593793,57.6418412198,-71.431
-167.5462481808,57.6418419602,-69.7935
-167.5462384222,57.6418425361,-69.0096
-167.5462291037,57.6418430622,-68.4719
-167.5462202323,57.6418435253,-68.3294
-167.5462115173,57.641843991,-68.0764
-167.5462028359,57.6418444283,-68.1087
-167.5461944615,57.6418447566,-69.0923
-167.546185663,57.6418451876,-69.2545
-167.5461769915,57.6418455957,-69.5361
-167.5461688646,57.6418497508,-68.4045
-167.5461601566,57.6418501974,-68.342
-167.5461514578,57.6418506433,-68.2975
-167.5461427357,57.6418510882,-68.3206
-167.5461341139,57.6418515242,-68.4517
-167.5461252548,57.64185197,-68.5921
-167.5461163992,57.6418524202,-68.6886
-167.5461075824,57.6418528718,-68.714
-167.5460989259,57.6418533155,-68.7419
-167.5460897606,57.6418537758,-69.0061
-167.5460792389,57.6418542612,-70.1197
-167.5460709879,57.6418547108,-69.6346
-167.5460628837,57.6418551516,-69.1283
-167.5460487653,57.6418557316,-72.0131
-167.5460359577,57.6418565386,-69.2533
-167.5460274266,57.6418569899,-69.0482
-167.546018766,57.641857442,-68.9865
-167.5460097984,57.6418579085,-68.9707
-167.5460008805,57.641858374,-68.9293
-167.5459921038,57.6418588351,-68.8339
-167.5459835714,57.6418592878,-68.6572
-167.5459757424,57.6418597115,-68.3229
-167.5459678797,57.6418601384,-67.9629
-167.5459565979,57.6418606955,-68.6153
-167.5459475497,57.6418611702,-68.5858
-167.5459392862,57.6418616122,-68.3891
-167.545930803,57.6418620656,-68.2064
-167.5459218904,57.6418625366,-68.1347
-167.5459120403,57.6418630465,-68.2839
-167.5459010753,57.6418635998,-68.6914
-167.5458899307,57.6418641611,-69.1237
-167.54588126,57.6418646267,-68.9434
-167.545871837,57.641865124,-68.923
-167.545862501,57.6418656185,-68.8764
-167.5458529748,57.6418661218,-68.8604
-167.5458434659,57.6418666232,-68.8702
-167.5458337997,57.6418671305,-68.8565
-167.5458243892,57.6418676316,-68.7929
-167.5458155795,57.6418681077,-68.6169
-167.5458073963,57.6418685553,-68.3673
-167.5457990456,57.6418690124,-68.1152
-167.5457872814,57.6418696188,-68.4219
-167.5457732086,57.6418703233,-69.0639
-167.5457551615,57.6418711985,-70.2908
-167.5457412626,57.6418718982,-70.8439
-167.5457348478,57.6418722805,-70.2314
-167.545728821,57.6418726432,-69.5783
-167.5457248911,57.6418729164,-68.6405
-167.5457159859,57.6418734026,-68.4564
-167.5457068866,57.6418739,-68.2673
-167.545697122,57.6418744278,-68.1632
-167.5456852768,57.6418750454,-68.3283
-167.5456740484,57.641875641,-68.39
-167.5456626289,57.6418762428,-68.4867
-167.5456525342,57.6418767895,-68.3839
-167.5456404792,57.6418774243,-68.5014
-167.545623975,57.6418782619,-69.1166
-167.5456097753,57.6418789932,-69.4583
-167.5455990056,57.6418795757,-69.375
-167.5455895162,57.6418801009,-69.1436
-167.545580432,57.6418806083,-68.866
-167.5455714112,57.6418811134,-68.5804
-167.5455619567,57.6418816357,-68.3581
-167.5455516349,57.6418822018,-68.2
-167.5455398352,57.6418828369,-68.1819
-167.5455259007,57.6418835705,-68.3546
-167.5455114995,57.6418843251,-68.5768
-167.5454985372,57.6418850152,-68.618
-167.5454884548,57.6418855759,-68.3868
-167.545478998,57.6418861084,-68.0945
-167.5454692104,57.6418866569,-67.8288
-167.5454582365,57.6418872596,-67.6856
-167.5454443863,57.6418879985,-67.7532
-167.54542988,57.6418887695,-67.8598
-167.545416483,57.6418894894,-67.8655
-167.5454038667,57.6418901758,-67.7902
-167.5453934113,57.64189076,-67.5537
-167.5453827759,57.6418913529,-67.2996
-167.5453717003,57.6418919701,-67.0774
-167.5453549824,57.6418928517,-67.2954
-167.5453409527,57.6418936079,-67.2919
-167.5453253051,57.6418944441,-67.3706
-167.5453050594,57.6418954972,-67.774
-167.5452811351,57.641896728,-68.3945
-167.5452684847,57.6418974279,-68.1969
-167.5452559267,57.6418981236,-68.0073
-167.5452424401,57.6418988647,-67.8452
-167.545229315,57.641899592,-67.6516
-167.5452170958,57.6419002764,-67.3872
-167.5452046151,57.6419009733,-67.1545
-167.5451914192,57.6419017061,-66.9408
-167.5451640837,57.6419031168,-67.5807
-167.5451423351,57.6419042642,-67.8455
-167.5451224195,57.6419053244,-67.9779
-167.5451036454,57.6419063305,-68.0364
-167.5450829695,57.6419100222,-68.2494
-167.5450682938,57.6419108524,-68.0134
-167.545053283,57.641911701,-67.7843
-167.5450319044,57.6419128702,-67.9129
-167.5450124631,57.6419139463,-67.8927
-167.5449911538,57.6419151182,-67.9499
-167.5449827149,57.6419156419,-67.3155
-167.5449544627,57.641917169,-67.6929
-167.544935328,57.6419182352,-67.6058
-167.5449117642,57.6419195309,-67.6928
-167.5448937051,57.6419205486,-67.484
-167.5448781691,57.6419214406,-67.1394
-167.5448618309,57.641922373,-66.8429
-167.5448476668,57.641923199,-66.4116
-167.544834854,57.6419239568,-65.9074
-167.5447826317,57.641926727,-67.1609
-167.5447562377,57.6419281831,-67.2086
-167.5447325452,57.6419295026,-67.1316
-167.5447082512,57.6419308579,-67.0334
-167.544685477,57.6419321381,-66.8472
-167.544659225,57.6419335993,-66.7866
-167.5446348619,57.6419349661,-66.6161
-167.5445778759,57.6419380091,-67.7287
-167.5445615455,57.6419389714,-67.1801
-167.5445456888,57.6419399107,-66.5997
-167.544512661,57.6419417368,-66.6463
-167.5444847447,57.6419432998,-66.5031
-167.5444559007,57.6419449172,-66.3321
-167.5444258254,57.6419466017,-66.1802
-167.5443944822,57.6419483555,-66.0365
-167.5443644371,57.6419500462,-65.8179
-167.5443311946,57.641951903,-65.7028
-167.5443062793,57.6419533347,-65.254
-167.5442748237,57.6419551094,-64.9894
-167.5442346391,57.6419573421,-64.9683
-167.5441894297,57.6419598392,-65.0842
-167.5441429808,57.6419624091,-65.1587
-167.5440993134,57.641964839,-65.1076
-167.5440588077,57.6419671098,-64.9127
-167.5440134545,57.6419696394,-64.816
-167.543967769,57.6419721891,-64.7047
-167.5439144027,57.6419751504,-64.7247
-167.5438702575,57.6419776344,-64.442
-167.5438236232,57.6419802554,-64.1753
-167.543770001,57.6419832468,-64.0646
-167.5437100433,57.6419865821,-64.0261
-167.5436572005,57.6419895502,-63.7466
-167.5436023033,57.6419926343,-63.4547
-167.5486925287,57.6417311432,-62.0387
-167.5486600804,57.6417325855,-62.8382
-167.5486076714,57.641735045,-63.085
-167.5485606122,57.6417372369,-63.4366
-167.5485155922,57.6417393323,-63.7892
-167.5484618741,57.6417418751,-63.862
-167.5484182191,57.6417439173,-64.1225
-167.5483752384,57.6417459274,-64.3809
-167.5483277865,57.6417481707,-64.4701
-167.5482848937,57.6417501877,-64.6356
-167.5482408356,57.6417522696,-64.728
-167.5482013933,57.6417541251,-64.8784
-167.5481653144,57.6417558103,-65.118
-167.5481285051,57.641757537,-65.2952
-167.5480931905,57.641759192,-65.4866
-167.5480548672,57.6417610059,-65.5381
-167.5480175919,57.6417627741,-65.563
-167.5479804883,57.6417645355,-65.5766
-167.5479490259,57.6417660096,-65.7471
-167.547916741,57.6417675309,-65.8536
-167.5478953946,57.6417684929,-66.2925
-167.5478798879,57.6417691522,-66.9511
-167.5478649028,57.6417697857,-67.6173
-167.5478490656,57.6417704653,-68.2505
-167.5478317296,57.6417712247,-68.8061
-167.5477111647,57.6417773629,-65.2704
-167.5477107509,57.6417772532,-66.4034
-167.5476844828,57.6417784905,-66.4915
-167.5476602019,57.6417796284,-66.6367
-167.5476357263,57.6417807808,-66.7245
-167.547613524,57.6417818155,-66.9147
-167.5475914959,57.6417828428,-67.085
-167.5475679649,57.6417839521,-67.1674
-167.5475438815,57.6417850932,-67.2006
-167.5475198155,57.6417862379,-67.196
-167.5474970608,57.641787314,-67.2404
-167.5474737815,57.6417884219,-67.2375
-167.5474540478,57.6417893437,-67.3859
-167.547423756,57.6417908289,-66.9666
-167.547406463,57.6417916275,-67.1856
-167.547391457,57.6417923071,-67.5064
-167.5473776279,57.6417929252,-67.8762
-167.5473631307,57.6417935809,-68.2017
-167.5473486805,57.6417942371,-68.496
-167.5473321812,57.6417950031,-68.6908
-167.5473160047,57.6417957529,-68.8882
-167.5472971371,57.6417966479,-68.9189
-167.5472743647,57.6417977574,-68.684
-167.547255051,57.6417986802,-68.6512
-167.5472386047,57.6417994523,-68.7624
-167.5472218786,57.6418002402,-68.8404
-167.547198155,57.6418014077,-68.4722
-167.5471555419,57.641816029,-67.0051
-167.5471423543,57.6418165785,-67.2204
-167.5471300875,57.6418170907,-67.4847
-167.5471169059,57.6418176424,-67.681
-167.5471043992,57.6418181668,-67.9117
-167.5470917864,57.6418186973,-68.1049
-167.5470780296,57.6418192748,-68.2308
-167.547064069,57.6418198642,-68.3452
-167.5470505948,57.6418204322,-68.467
-167.547037641,57.6418209807,-68.5931
-167.5470243105,57.6418215459,-68.7026
-167.5470094735,57.6418221719,-68.6865
-167.5469937277,57.6418228361,-68.585
-167.5469780963,57.6418234973,-68.4739
-167.5469626633,57.6418241491,-68.3369
-167.5469468904,57.6418248159,-68.184
-167.5469312333,57.6418254778,-68.0124
-167.5469190942,57.641825999,-68.1146
-167.546908626,57.6418264563,-68.3264
-167.5468981521,57.6418269133,-68.5543
-167.5468870287,57.641827397,-68.7194
-167.5468719306,57.6418280393,-68.5196
-167.5468582653,57.6418286254,-68.43
-167.546844919,57.6418291969,-68.3296
-167.5468343003,57.6418296648,-68.4958
-167.5468202651,57.6418302676,-68.3248
-167.5468083969,57.6418307839,-68.3476
-167.546797858,57.6418312484,-68.4677
-167.5467822517,57.6418319104,-68.086
-167.546767626,57.6418325339,-67.7791
-167.5467567725,57.6418330141,-67.8495
-167.5467470573,57.6418334505,-68.0341
-167.5467382013,57.6418338542,-68.2835
-167.5467292555,57.6418342638,-68.5472
-167.5467205363,57.6418346662,-68.836
-167.5467078151,57.6418352214,-68.6537
-167.5466935243,57.6418358316,-68.2485
-167.5466792105,57.641836442,-67.8268
-167.5466713336,57.6418368148,-68.1826
-167.5466626475,57.64183722,-68.4389
-167.5466532026,57.6418376551,-68.5956
-167.5466433782,57.6418381012,-68.6686
-167.5466332311,57.6418385612,-68.7192
-167.546622902,57.6418390283,-68.7355
-167.5466132334,57.6418394743,-68.836
-167.5466038764,57.6418399088,-68.9762
-167.5465940132,57.6418403591,-69.0047
-167.5465817229,57.6418408976,-68.6816
-167.5465705685,57.6418413935,-68.5113
-167.5465600507,57.6418418695,-68.4243
-167.5465490587,57.6418423563,-68.2102
-167.5465393052,57.6418428054,-68.22
-167.5465315503,57.6418431919,-68.5704
-167.5465240404,57.6418435725,-68.974
-167.5465157267,57.6418439801,-69.2413
-167.5465066064,57.6418444108,-69.3221
-167.5464957518,57.6418448973,-69.0959
-167.5464842354,57.6418454055,-68.7307
-167.5464729539,57.6418459027,-68.3603
-167.5464639746,57.6418463287,-68.4116
-167.5464552526,57.6418467522,-68.5565
-167.5464466363,57.641847174,-68.7255
-167.5464377789,57.6418476034,-68.839
-167.5464284073,57.6418480465,-68.8236
-167.5464187255,57.6418484961,-68.6666
-167.5464098937,57.6418489266,-68.7667
-167.5464023141,57.6418493273,-69.2148
-167.546391673,57.6418498021,-68.8008
-167.5463822636,57.6418502462,-68.7148
-167.546373346,57.6418506809,-68.766
-167.5463643212,57.641851118,-68.7769
-167.5463552322,57.6418515564,-68.7567
-167.5463458029,57.6418520008,-68.5982
-167.5463371009,57.6418524272,-68.6242
-167.5463282693,57.6418528626,-68.6651
-167.5463192738,57.6418532997,-68.6304
-167.546310277,57.6418537364,-68.5808
-167.546301458,57.6418541637,-68.5132
-167.5462925499,57.6418545994,-68.474
-167.5462837606,57.6418550357,-68.4862
-167.5462750743,57.6418554737,-68.5541
-167.5462669829,57.6418559244,-69.0273
-167.5462395522,57.6418571879,-67.9507
-167.5462309972,57.6418576301,-68.0652
-167.5462224414,57.6418580765,-68.2087
-167.5462140017,57.6418585135,-68.3081
-167.5462053771,57.6418589639,-68.4354
-167.5461967307,57.6418594191,-68.587
-167.5461880346,57.641859873,-68.6916
-167.546179464,57.6418603232,-68.8319
-167.5461715792,57.6418647372,-69.2466
-167.5461626352,57.6418653227,-70.0394
-167.5461534271,57.6418659359,-70.9332
-167.5461444461,57.6418663813,-70.8072
-167.5461359757,57.6418667223,-70.1777
-167.5461274344,57.6418670878,-69.6528
-167.5461193705,57.6418673631,-68.7261
-167.5461105586,57.6418678348,-68.7835
-167.5461010386,57.6418684621,-69.5872
-167.5460922181,57.6418689186,-69.5297
-167.5460850115,57.6418691167,-68.3542
-167.5460765417,57.6418695384,-68.177
-167.5460678402,57.641869999,-68.157
-167.5460593439,57.6418704468,-68.1171
-167.5460508297,57.6418708837,-67.9934
-167.5460421013,57.6418713508,-67.9786
-167.546031501,57.6418720441,-68.7745
-167.5460221947,57.6418725847,-69.0149
-167.5460129401,57.641873104,-69.1279
-167.5460038376,57.6418736044,-69.1635
-167.5459944947,57.6418741255,-69.263
-167.5459848119,57.6418746857,-69.4661
-167.5459755431,57.6418752093,-69.5687
-167.5459671067,57.6418756391,-69.3407
-167.5459587136,57.6418760675,-69.1101
-167.545950186,57.6418765118,-68.927
-167.5459418915,57.6418769437,-68.7368
-167.5459332654,57.6418774017,-68.5896
-167.5459190725,57.6418783739,-69.8587
-167.5459065977,57.6418791732,-70.591
-167.5459035867,57.6418791248,-69.0403
-167.5458960685,57.6418794929,-68.6601
-167.5458868921,57.6418800038,-68.6158
-167.5458769346,57.6418805825,-68.7301
-167.5458658846,57.6418812538,-69.069
-167.5458537705,57.6418820086,-69.5697
-167.5458430121,57.6418826493,-69.8053
-167.5458336719,57.6418831703,-69.7199
-167.5458246838,57.6418836634,-69.5652
-167.5458148464,57.6418842264,-69.5595
-167.5458059028,57.6418847224,-69.4249
-167.5457968268,57.6418852256,-69.2756
-167.5457879598,57.6418857135,-69.0897
-167.5457785563,57.6418862447,-68.9885
-167.5457690261,57.6418867865,-68.9019
-167.5457601335,57.6418872819,-68.7415
-167.5457514027,57.641887764,-68.5261
-167.5457429721,57.6418882246,-68.2671
-167.5457352053,57.6418886384,-67.918
-167.5457245044,57.6418892756,-68.0044
-167.5457118554,57.6418900548,-68.3114
-167.5457005415,57.6418907343,-68.4199
-167.5456883714,57.6418914761,-68.634
-167.545676112,57.6418922202,-68.8247
-167.5456673396,57.6418927147,-68.5964
-167.5456581416,57.6418932385,-68.3915
-167.545646876,57.6418939134,-68.4293
-167.5456364478,57.6418945277,-68.3569
-167.5456259421,57.6418951493,-68.3089
-167.5456145887,57.6418958307,-68.3228
-167.5455994869,57.6418967774,-68.7326
-167.5455868845,57.6418975449,-68.8466
-167.5455740349,57.6418983279,-68.9683
-167.5455611125,57.6418991208,-69.1096
-167.5455500613,57.6418997785,-69.0179
-167.5455414224,57.6419002698,-68.6796
-167.5455304852,57.6419009227,-68.5656
-167.5455203716,57.6419015212,-68.3885
-167.5455106085,57.6419020931,-68.1472
-167.5455005811,57.6419026857,-67.9282
-167.5454903182,57.6419032955,-67.7257
-167.545479642,57.6419039348,-67.5544
-167.5454683346,57.6419046188,-67.4522
-167.5454555937,57.6419054007,-67.4431
-167.5454423899,57.641906212,-67.4566
-167.5454232725,57.6419074261,-67.9475
-167.5454076348,57.6419084033,-68.1323
-167.5453912565,57.641909431,-68.3706
-167.5453745631,57.6419104756,-68.5861
-167.5453593625,57.6419114227,-68.6695
-167.5453432431,57.6419124302,-68.8035
-167.5453317715,57.6419131284,-68.5938
-167.5453203379,57.6419138247,-68.3533
-167.5453093733,57.641914491,-68.072
-167.5452954958,57.641915351,-68.0017
-167.5452833671,57.6419160968,-67.7861
-167.5452715236,57.6419168249,-67.5624
-167.5452584025,57.6419176386,-67.3968
-167.5452454588,57.6419184406,-67.2074
-167.5452275411,57.6419195722,-67.3316
-167.5451823813,57.6419165324,-69.0186
-167.5451674313,57.6419174295,-68.8839
-167.5451524569,57.6419183301,-68.739
-167.5451396695,57.6419191016,-68.4496
-167.5451271757,57.6419198559,-68.1325
-167.5451145684,57.6419206191,-67.8373
-167.5450963457,57.6419217192,-67.841
-167.5450791603,57.6419227578,-67.7595
-167.5450621542,57.6419237876,-67.6528
-167.5450432619,57.6419249313,-67.6554
-167.5450192578,57.6419263808,-67.8903
-167.5449984428,57.6419276421,-67.9301
-167.5449749846,57.641929062,-68.0843
-167.5449561309,57.6419302084,-67.9754
-167.544937263,57.6419313572,-67.8726
-167.5449184216,57.6419325063,-67.733
-167.5449007154,57.6419335894,-67.5154
-167.5448835225,57.641934643,-67.2559
-167.544864232,57.6419358234,-67.1043
-167.5448423293,57.6419371619,-67.0336
-167.544820613,57.6419384899,-66.9381
-167.5448007601,57.6419397098,-66.7315
-167.5447775961,57.6419411291,-66.6522
-167.5447554939,57.6419424854,-66.5235
-167.5447336172,57.6419438317,-66.3478
-167.5447090615,57.6419453396,-66.2573
-167.5446829215,57.6419469443,-66.2069
-167.5446535646,57.6419487431,-66.2627
-167.5446265406,57.6419504038,-66.2131
-167.5445962859,57.641952261,-66.2391
-167.5445677576,57.6419540175,-66.1658
-167.5445397009,57.6419557488,-66.0468
-167.5445095347,57.6419576074,-66.0008
-167.5444781474,57.6419595424,-65.949
-167.544444214,57.6419616326,-65.9461
-167.5444182502,57.6419632501,-65.6383
-167.544385168,57.6419652957,-65.54
-167.5443524879,57.6419673194,-65.422
-167.5443182082,57.6419694432,-65.2992
-167.5442855088,57.6419714761,-65.0869
-167.5442519568,57.6419735634,-64.8709
-167.5442259475,57.6419752012,-64.4143
-167.5441911123,57.6419773726,-64.1687
-167.5441463988,57.6419801402,-64.1788
-167.5441051974,57.6419827014,-64.046
-167.5440546086,57.6419858307,-64.1269
-167.5440047125,57.6419889214,-64.1647
-167.5439520157,57.6419921875,-64.1974
-167.543901166,57.6419953485,-64.1199
-167.5438413651,57.6419990533,-64.2179
-167.5437880278,57.6420023731,-64.1209
-167.5437347072,57.6420057002,-63.9375
-167.5436828181,57.6420089475,-63.6576
-167.5436362733,57.6420118789,-63.1952
-167.5487755898,57.6417363084,-63.3599
-167.5487360913,57.6417383274,-64.0489
-167.5486771636,57.6417414834,-64.1839
-167.5486220845,57.6417444198,-64.3874
-167.5485692439,57.641747235,-64.58
-167.5485258511,57.641749508,-64.9672
-167.5484607547,57.641753059,-64.6901
-167.5483971254,57.6417565293,-64.4142
-167.5483494144,57.6417590791,-64.5128
-167.5482983056,57.641761835,-64.4641
-167.5482548119,57.6417641516,-64.5856
-167.5482082607,57.64176666,-64.5344
-167.5481683141,57.641768782,-64.6619
-167.5481352024,57.6417705073,-64.9608
-167.548101583,57.641772267,-65.208
-167.5480689903,57.6417739713,-65.4593
-167.5480365325,57.6417756766,-65.6498
-167.5479999797,57.641777625,-65.6986
-167.5479696946,57.6417792067,-65.9205
-167.5479345475,57.6417810828,-65.9454
